"REPORTING_PERIOD_START","REPORTING_PERIOD_END","ORG_CODE","ORG_NAME","ORG_LEVEL","DIMENSION","COUNT_OF","MEASURE","MEASURE_DESC","MEASURE_2","MEASURE_2_DESC","MEASURE_VALUE","MEASURE_VALUE_0_18","MEASURE_VALUE_19_64","MEASURE_VALUE_65_PLUS"
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","65 to 69","","2","Female",255,0,0,255
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","70 to 74","","1","Male",225,0,0,225
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","70 to 74","","2","Female",280,0,0,280
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","75 to 79","","1","Male",310,0,0,310
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","75 to 79","","2","Female",380,0,0,380
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","80 to 84","","1","Male",335,0,0,335
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","80 to 84","","2","Female",380,0,0,380
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","85 to 89","","1","Male",280,0,0,280
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","85 to 89","","2","Female",355,0,0,355
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","90 to 94","","1","Male",195,0,0,195
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","90 to 94","","2","Female",300,0,0,300
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","95 to 99","","1","Male",60,0,0,60
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_PatientWithReferrals","PatientWithReferral","95 to 99","","2","Female",130,0,0,130
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","0 to 4","","1","Male",975,975,0,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","0 to 4","","2","Female",825,825,0,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","10 to 14","","1","Male",125,125,0,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","10 to 14","","2","Female",90,90,0,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","100 to 104","","1","Male",10,0,0,10
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","100 to 104","","2","Female",15,0,0,15
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","105 to 109","","1","Male",5,0,0,5
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","15 to 19","","1","Male",130,85,45,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","15 to 19","","2","Female",170,115,55,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","20 to 24","","1","Male",40,0,40,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","20 to 24","","2","Female",125,0,125,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","25 to 29","","1","Male",40,0,40,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","25 to 29","","2","Female",230,0,230,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","30 to 34","","1","Male",50,0,50,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","30 to 34","","2","Female",310,0,310,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","30 to 34","","X","Not Known (PERSON STATED GENDER CODE not recorded)",5,0,5,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","35 to 39","","1","Male",65,0,65,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","35 to 39","","2","Female",195,0,195,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","40 to 44","","1","Male",110,0,110,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","40 to 44","","2","Female",150,0,150,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","45 to 49","","1","Male",90,0,90,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","45 to 49","","2","Female",155,0,155,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","5 to 9","","1","Male",105,105,0,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","5 to 9","","2","Female",85,85,0,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","50 to 54","","1","Male",120,0,120,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","50 to 54","","2","Female",175,0,175,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","55 to 59","","1","Male",155,0,155,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","55 to 59","","2","Female",250,0,250,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","60 to 64","","1","Male",235,0,235,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","60 to 64","","2","Female",295,0,295,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","65 to 69","","1","Male",280,0,0,280
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","65 to 69","","2","Female",275,0,0,275
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","70 to 74","","1","Male",270,0,0,270
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","70 to 74","","2","Female",325,0,0,325
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","75 to 79","","1","Male",405,0,0,405
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","75 to 79","","2","Female",430,0,0,430
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","80 to 84","","1","Male",430,0,0,430
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","80 to 84","","2","Female",455,0,0,455
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","85 to 89","","1","Male",360,0,0,360
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","85 to 89","","2","Female",445,0,0,445
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","90 to 94","","1","Male",280,0,0,280
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","90 to 94","","2","Female",380,0,0,380
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","95 to 99","","1","Male",80,0,0,80
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Gender_Referrals","Referrals","95 to 99","","2","Female",165,0,0,165
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","0 to 4","","025","Emotional/Behavioural Problems",15,15,0,0
"2025-12-01","2025-12-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","0 to 4","","031","Family Support",20,20,0,0
